,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
13614,223,engineering,,0.751268643,4,,low,0.13997273,Employed,4
13615,138,engineering,,0.4372021,2,,low,0.421663816,Left,3
13616,189,sales,,0.993718481,6,,low,0.688819077,Left,2
13617,307,IT,,0.935732258,5,,low,0.894620743,Left,5
13618,259,sales,,0.800224524,5,,low,0.969102331,Left,5
13619,225,engineering,,0.531318934,4,,medium,0.860576716,Employed,4
13620,137,sales,,0.528950963,2,,low,0.426453395,Left,3
13621,134,product,,0.534677053,2,,medium,0.376004133,Left,3
13622,255,sales,1,0.856714748,3,,medium,0.965905836,Employed,7
13623,227,,1,0.944604328,3,,high,0.758640032,Employed,2
13624,250,support,,1,4,,medium,0.897502839,Left,6
13625,244,sales,,0.810822859,5,,low,0.78091414,Left,5
13626,105,product,,0.526170906,5,,medium,0.57381624,Employed,6
13627,237,sales,,0.848149242,4,,low,1,Employed,4
13628,127,finance,,0.406871121,2,,low,0.355486703,Left,3
13629,267,engineering,,0.808517996,7,,low,0.098625237,Left,4
13630,140,management,,,2,,medium,0.322492021,Left,3
13631,206,engineering,,0.53922828,5,,medium,0.587371175,Employed,3
13632,222,sales,,0.937708737,3,,medium,0.726669891,Employed,4
13633,285,sales,,0.468634197,4,,low,0.815454191,Employed,4
13634,278,marketing,,0.81488663,6,,medium,0.16508545,Left,4
13635,91,temp,,,1,,medium,,Employed,
13636,159,support,1,0.744088788,4,,low,0.951216096,Employed,3
13637,146,sales,,0.462957258,2,,medium,0.37734319,Left,3
13638,238,engineering,,0.643686136,4,,low,0.747379773,Employed,2
13639,215,marketing,,0.484262361,3,,low,0.920328548,Employed,3
13640,274,support,1,0.437900424,5,,medium,0.944644127,Employed,2
13641,217,,,,3,,low,0.904740087,Employed,3
13642,172,product,,0.738761605,3,,medium,0.57942394,Employed,6
13643,231,engineering,,0.980340806,4,,medium,0.943074764,Employed,3
13644,274,sales,,0.970475211,5,,high,0.592943848,Employed,2
13645,135,sales,,0.464137032,2,,low,0.380291162,Left,3
13646,249,marketing,,0.858231651,5,,low,0.147028032,Employed,3
13647,159,support,,,4,,low,0.838085104,Employed,3
13648,166,product,,0.953024722,4,,low,0.540001522,Employed,5
13649,248,support,,0.667554483,5,,medium,0.642775427,Employed,3
13650,167,engineering,,0.918865683,3,,medium,0.688055082,Employed,2
13651,198,engineering,,0.917593715,4,,medium,0.152034439,Employed,4
13652,204,product,,0.485865809,4,,low,0.705293108,Employed,4
13653,149,finance,,0.9703574,4,,low,0.248832208,Employed,6
13654,118,IT,,0.672786518,3,,low,0.338662317,Employed,4
13655,144,sales,,1,3,,medium,0.838725787,Employed,4
13656,176,support,,0.531186566,6,,medium,0.237862716,Employed,5
13657,255,sales,,0.780761124,3,,medium,0.308553752,Employed,4
13658,139,engineering,,0.620948451,4,,high,0.87615186,Employed,3
13659,192,sales,,1,4,,low,0.69803446,Employed,2
13660,258,support,,0.822774095,4,,low,0.908321563,Employed,4
13661,155,marketing,,0.531659911,2,,low,0.442951502,Left,3
13662,263,IT,,0.546997128,4,,low,0.969816846,Employed,3
13663,267,sales,,0.997102046,6,,medium,0.136565768,Left,4
13664,165,sales,1,0.737971594,3,,medium,0.803441885,Employed,3
13665,183,sales,1,0.604240073,5,,low,0.477728763,Employed,2
13666,155,engineering,,,2,,low,0.718587784,Employed,2
13667,239,IT,,,5,,low,1,Employed,3
13668,275,sales,,0.789365923,2,,low,0.533439686,Employed,2
13669,271,support,,0.8895297,4,,high,0.169474095,Employed,6
13670,173,finance,,,5,,low,0.43495775,Employed,2
13671,145,support,,0.535068436,2,,medium,0.467822891,Left,3
13672,125,sales,1,0.958388297,2,,low,0.459486518,Employed,4
13673,195,sales,,0.756762763,3,,medium,0.957739908,Employed,2
13674,266,sales,,0.798281913,2,,low,0.535236767,Employed,2
13675,137,finance,,0.936003788,3,,low,0.614074143,Employed,3
13676,206,engineering,,0.669732021,5,,low,0.948231908,Left,4
13677,188,finance,,0.940554954,3,,medium,0.961885406,Employed,4
13678,196,sales,,0.523200521,3,,medium,0.381204651,Employed,3
13679,128,sales,1,0.870130651,4,,medium,0.742366031,Employed,3
13680,217,product,1,0.514954416,4,,medium,0.618510874,Employed,4
13681,217,sales,,0.749562502,5,,low,0.609817013,Employed,2
13682,146,support,1,0.491584026,2,,low,0.327308235,Employed,3
13683,152,finance,,0.457984933,2,,low,0.36156732,Left,3
13684,260,marketing,,0.870714331,3,,medium,0.752521808,Employed,3
13685,131,support,,0.49023722,2,,medium,0.485115036,Left,3
13686,137,IT,,0.455848897,3,,medium,0.78858483,Employed,2
13687,246,finance,1,0.606991728,2,,low,0.796242197,Employed,5
13688,178,support,,0.601644851,3,,low,0.180617342,Employed,5
13689,262,support,,0.485879032,4,,medium,0.737781014,Employed,2
13690,205,IT,,0.706898024,4,,low,0.552112525,Employed,4
13691,256,engineering,,0.886470168,4,,low,0.721723044,Left,5
13692,137,sales,,0.936408455,6,,low,1,Employed,10
13693,223,product,1,0.863393304,5,,medium,0.729318445,Left,5
13694,196,management,,0.759055646,4,,low,0.225333736,Employed,3
13695,215,sales,,,4,,low,0.839487421,Employed,2
13696,188,sales,,0.449849864,3,,medium,0.353017858,Employed,7
13697,145,support,1,0.758052765,4,,low,0.69615149,Employed,2
13698,190,management,,0.72000795,3,,low,0.916397073,Employed,3
13699,140,,,0.545386605,2,,medium,0.484350584,Left,3
13700,233,management,1,0.742201261,4,,low,0.667665404,Employed,4
13701,151,sales,,0.515390339,2,,low,0.347576256,Left,3
13702,260,procurement,,0.629151494,3,,medium,0.560666304,Employed,3
13703,237,product,1,0.942132386,2,,low,0.726036855,Employed,5
13704,206,sales,1,0.651194497,5,,low,0.503259849,Employed,4
13705,165,IT,,0.661115292,3,,low,0.732369652,Employed,3
13706,143,engineering,1,,2,,low,0.443240863,Left,3
13707,148,sales,,0.453249539,2,,low,0.355837221,Left,3
13708,150,,1,0.430956674,2,,low,0.424372412,Left,3
13709,156,sales,,0.899723299,3,,low,0.918573378,Employed,3
13710,209,sales,,0.695831754,5,,medium,0.171035231,Employed,4
13711,179,engineering,,0.776010566,5,,medium,0.252163663,Employed,6
13712,196,marketing,,0.740148246,5,,low,0.696466246,Employed,3
13713,301,engineering,,0.976638769,6,,low,0.150827066,Left,5
13714,250,product,,0.834658273,7,,low,0.065602519,Left,4
13715,270,engineering,,0.789991576,5,,low,0.947147277,Employed,3
13716,223,finance,,0.944957056,4,,medium,0.85033935,Left,5
13717,177,support,,0.634427848,4,,medium,0.975402352,Employed,4
13718,224,sales,,0.553173097,4,,medium,0.747955579,Employed,3
13719,143,sales,,0.577533126,2,,medium,0.42063505,Left,3
13720,189,product,1,0.699731351,5,,low,1,Employed,3
13721,171,engineering,,0.817745619,5,,medium,0.14617074,Employed,6
13722,155,sales,,0.472712354,2,,medium,0.417505921,Left,3
13723,305,marketing,,0.867376858,6,,low,0.163901327,Left,4
13724,114,engineering,,0.400471099,4,,medium,0.325482525,Employed,4
13725,238,support,,0.931458715,2,,medium,0.674362968,Employed,4
13726,227,finance,,0.861763386,4,,low,0.907877226,Left,5
13727,203,support,,0.847089015,3,,medium,0.846661439,Employed,3
13728,216,support,1,0.882869699,5,,medium,0.691955554,Employed,10
13729,285,procurement,,0.514399521,4,,low,0.527993969,Employed,3
13730,211,engineering,,0.764249039,3,,low,0.36645265,Employed,3
13731,144,finance,,0.459777225,4,,low,0.624357592,Employed,3
13732,133,sales,,0.989505038,4,,low,0.643389318,Employed,4
13733,149,IT,,0.440433836,2,,low,0.37487848,Left,3
13734,203,sales,1,0.799967057,4,,low,0.569586378,Employed,4
13735,221,sales,1,0.854290654,3,,medium,0.949163845,Employed,3
13736,133,sales,,0.986740634,3,,medium,0.617304301,Employed,5
13737,149,engineering,,0.477596901,2,,medium,0.440363323,Left,3
13738,159,product,,0.502238348,2,,low,0.427395329,Left,3
13739,187,product,1,0.965417103,4,,low,0.810816011,Employed,6
13740,149,sales,,0.462171903,2,,low,0.436653325,Left,3
13741,221,sales,,0.919399045,3,,low,0.671527008,Employed,3
13742,160,finance,,0.965770135,5,,low,0.579959622,Employed,3
13743,240,,,0.52373213,3,,low,0.906586368,Employed,2
13744,255,information_technology,,0.993965983,4,,medium,0.822737317,Left,5
13745,151,engineering,,0.527400547,4,,medium,0.613946794,Employed,3
13746,141,engineering,,0.543587823,4,,low,0.520063067,Employed,3
13747,102,sales,,0.809297592,5,,medium,0.851208942,Employed,5
13748,212,product,,0.773018023,4,,medium,0.829315533,Employed,2
13749,275,sales,1,,2,,medium,0.623327238,Employed,3
13750,199,IT,,0.619804651,3,,medium,0.881472618,Employed,2
13751,145,support,,0.580305508,2,,low,0.361435292,Left,3
13752,145,product,,0.809784794,3,,low,0.629505272,Employed,2
13753,99,finance,1,0.503356538,5,,low,0.400684266,Employed,4
13754,265,,,0.657039627,5,,medium,0.655980329,Employed,3
13755,104,temp,1,,2,,low,,Employed,
13756,229,sales,,0.525358773,4,,medium,0.690937682,Employed,4
13757,139,management,1,,4,,medium,0.95616151,Employed,3
13758,185,engineering,1,0.866103009,2,,medium,0.926903439,Employed,3
13759,177,,,0.779296293,4,,high,0.786728466,Employed,2
13760,273,support,,0.866552675,3,,medium,0.943072071,Employed,4
13761,184,marketing,1,0.908444845,4,,medium,0.560242476,Employed,2
13762,236,IT,1,0.788946214,4,,low,0.895508823,Employed,3
13763,198,engineering,1,0.54755135,4,,medium,0.496917902,Employed,2
13764,154,support,,0.904822474,4,,medium,0.80018418,Employed,3
13765,201,sales,,0.698023906,4,,low,0.531805172,Employed,3
13766,225,,,0.694652505,4,,low,0.75220246,Employed,4
13767,202,IT,,,5,,low,0.800086617,Employed,3
13768,166,sales,1,0.508086722,4,,low,0.488659918,Employed,4
13769,176,product,,0.968374985,5,,low,0.821244597,Employed,4
13770,260,support,,0.754972705,3,,medium,0.918108007,Employed,2
13771,145,engineering,,0.956025239,4,,medium,0.683963967,Employed,3
13772,113,IT,,0.831958529,4,,medium,0.606470668,Employed,3
13773,237,marketing,,0.819777293,5,,medium,0.899841406,Left,5
13774,149,,,0.668353237,5,,medium,0.178289594,Employed,3
13775,240,sales,,0.953211344,5,,low,0.880176748,Left,5
13776,217,engineering,1,0.509353418,3,,medium,0.840682954,Employed,4
13777,133,marketing,,0.834477484,3,,medium,0.96598321,Employed,8
13778,139,admin,,0.683541562,2,,high,0.394899399,Employed,4
13779,180,engineering,,,4,,low,0.782834617,Employed,3
13780,162,admin,,0.922236983,4,,low,0.526902114,Employed,3
13781,233,engineering,,0.803855135,3,,low,0.803435861,Employed,3
13782,183,support,,0.669080778,4,,low,0.604296821,Employed,2
13783,176,sales,,0.9630897,3,,medium,0.911176609,Employed,8
13784,308,sales,,0.842773487,6,,medium,0.177488441,Left,5
13785,110,support,,0.803812869,2,,low,0.19849645,Employed,5
13786,131,support,,,2,,medium,0.34420147,Left,3
13787,128,engineering,,0.513455106,6,,medium,1,Employed,4
13788,205,IT,1,0.531261089,6,,medium,0.779100562,Employed,4
13789,247,,,0.936825901,3,,low,0.850995822,Employed,2
13790,238,marketing,,0.595531557,3,1,medium,0.65214271,Employed,4
13791,205,,,0.861052773,3,,low,0.898911771,Employed,4
13792,236,sales,,0.98948273,5,,low,0.833258364,Left,5
13793,167,finance,,0.868131532,4,,medium,0.763773722,Employed,2
13794,203,engineering,,0.965877288,5,,low,0.945300868,Employed,3
13795,268,support,,0.511139367,5,,medium,0.645196971,Employed,2
13796,236,support,,0.84856409,4,,medium,0.73401076,Employed,4
13797,234,product,,0.565872812,5,,low,0.3501861,Employed,2
13798,142,sales,1,0.635144172,5,,low,1,Employed,2
13799,159,product,,0.607131373,4,,medium,0.876570268,Employed,3
13800,192,product,,0.886071906,5,,high,0.191246209,Employed,3
13801,306,product,,0.742968635,7,,medium,0.128728501,Left,4
13802,201,sales,,0.804590803,2,,high,0.964948249,Employed,2
13803,261,IT,,0.782818826,3,,medium,0.691127293,Employed,4
13804,192,IT,,0.499090267,4,,medium,0.538771424,Employed,4
13805,129,product,,0.395705275,4,,medium,0.238016728,Employed,4
13806,157,sales,,,2,,medium,0.412705133,Left,3
13807,140,finance,,0.369953384,4,,medium,1,Employed,6
13808,115,temp,,,2,,medium,,Employed,
13809,259,engineering,1,0.832764487,4,,low,0.832432917,Employed,3
13810,156,sales,,0.95051555,5,,medium,0.840140421,Employed,4
13811,168,sales,1,0.730316268,5,,low,0.783487291,Employed,4
13812,213,marketing,,0.687915199,3,1,medium,0.632619022,Employed,3
13813,146,marketing,,0.570818827,2,,low,0.492472034,Left,3
13814,223,engineering,,0.941489816,6,,medium,0.853987574,Employed,2
13815,266,product,,0.943366941,4,,medium,0.538152848,Employed,7
13816,121,sales,,0.621021436,6,,low,0.771705855,Employed,5
13817,148,sales,,0.426012392,6,,low,0.529152102,Employed,4
13818,149,sales,,0.776775035,4,,medium,0.292634187,Left,3
13819,204,product,,0.543753218,3,,high,0.654087485,Employed,3
13820,155,engineering,,0.498910682,2,,medium,0.388814896,Left,3
13821,176,support,,0.55140556,4,,high,0.876935164,Employed,4
13822,213,sales,,,3,,medium,0.580132997,Employed,2
13823,213,engineering,,,4,,low,0.91265607,Employed,3
13824,249,IT,1,0.909966333,5,,low,0.928767482,Employed,3
13825,229,sales,,0.890058375,5,,low,0.705401637,Left,5
13826,254,engineering,,0.942307388,6,,low,0.156973802,Left,4
13827,148,support,1,0.524979491,3,,low,0.712662792,Employed,3
13828,135,IT,,0.647892293,3,,medium,0.544504897,Employed,3
13829,224,support,,0.869119491,5,,medium,0.78850778,Employed,2
13830,273,support,,0.657193804,5,,medium,0.46045169,Employed,3
13831,166,sales,,0.713322078,4,,low,0.520890999,Employed,2
13832,246,engineering,1,0.660005068,4,,medium,0.768500596,Employed,3
13833,222,engineering,,0.600995029,4,,medium,0.758023047,Employed,3
13834,253,engineering,,0.966988627,5,,medium,0.925533205,Employed,2
13835,255,sales,,0.740883662,2,,low,0.881323438,Employed,7
13836,142,,,0.593659285,2,,low,0.400472377,Left,3
13837,158,,1,0.586335999,2,,medium,0.821417518,Employed,3
13838,239,finance,,0.834862576,3,,high,0.614468276,Employed,8
13839,149,management,,0.799006643,4,,medium,0.54442822,Employed,2
13840,136,support,,0.597349845,4,,medium,0.863064656,Employed,3
13841,273,sales,,0.484886648,5,,medium,0.738294224,Employed,2
13842,114,temp,,,1,,medium,,Employed,
13843,195,sales,,0.961187573,4,,medium,0.78120644,Employed,3
13844,199,management,1,0.917227499,3,,medium,0.697019155,Employed,3
13845,134,finance,,,4,,medium,0.667881012,Employed,2
13846,254,engineering,,0.85255757,6,,low,0.081762595,Left,4
13847,257,marketing,,0.82760074,5,,medium,0.871246647,Employed,3
13848,162,engineering,,0.685716605,3,,low,0.606407268,Employed,3
13849,255,engineering,,0.870242628,3,,low,0.932176293,Employed,2
13850,95,temp,,,2,,low,,Employed,
13851,226,sales,,0.919897853,3,,low,0.456921904,Employed,3
13852,193,engineering,1,,3,,medium,1,Employed,3
13853,223,sales,,0.902135744,3,,medium,0.93745007,Employed,4
13854,235,engineering,,0.846005984,4,,low,0.905014403,Employed,3
13855,274,engineering,,0.921599916,4,,low,0.923816603,Left,6
13856,232,sales,,0.725482561,5,,low,0.547080584,Employed,4
13857,103,product,,0.596885584,6,,medium,0.610483978,Employed,4
13858,269,support,,0.619188921,5,,medium,0.589838208,Employed,3
13859,267,sales,,0.535886835,2,,medium,0.654060962,Employed,3
13860,158,engineering,,0.552857354,4,,medium,0.845899785,Employed,5
13861,149,,,,2,,low,0.464387711,Left,3
13862,147,admin,,0.605563314,3,,low,0.43454785,Employed,4
13863,196,,1,0.810490638,4,,low,0.590060608,Employed,3
13864,195,engineering,1,0.742105119,4,,medium,0.840311616,Employed,5
13865,171,information_technology,,,4,,low,0.757120282,Employed,2
13866,198,marketing,,0.638723845,4,,medium,0.813794484,Employed,3
13867,226,engineering,,0.701037678,4,,high,0.721141858,Employed,2
13868,169,support,1,0.435177587,2,,low,0.377238291,Employed,2
13869,115,engineering,,0.584788934,3,,low,0.377272277,Employed,3
13870,272,sales,,0.551870577,4,,low,0.690155477,Employed,3
13871,170,sales,,0.841849754,4,,low,0.791875712,Employed,2
13872,213,finance,,0.444519976,3,,low,0.432799536,Employed,3
13873,223,product,,0.673931896,2,,medium,0.703729932,Employed,3
13874,250,sales,1,,4,,low,0.859186941,Employed,3
13875,245,sales,,0.772354299,4,,low,0.681034844,Employed,2
13876,283,engineering,,0.83959322,7,,low,0.049548813,Left,5
13877,221,engineering,,0.968134381,5,,medium,0.863067707,Left,5
13878,299,marketing,,0.862751311,6,,low,0.098635907,Left,4
13879,268,marketing,,0.900886772,5,,medium,0.906613402,Left,5
13880,145,support,,0.443188196,3,,medium,0.474150536,Employed,2
13881,136,,,0.802769491,5,,low,0.614823642,Employed,3
13882,277,sales,,0.921705359,7,,low,0.159032986,Left,5
13883,151,engineering,,,6,,low,0.409561674,Employed,2
13884,141,sales,1,0.943618956,6,,low,0.196958222,Employed,3
13885,256,IT,,0.77177833,3,,medium,0.745728054,Employed,2
13886,200,,,0.813764012,5,,low,0.765974713,Employed,3
13887,181,engineering,,0.512155075,4,,low,0.522122975,Employed,3
13888,260,,,0.762380745,4,,high,0.505470685,Employed,3
13889,269,IT,,0.930676297,6,,low,0.094547721,Left,4
13890,155,engineering,1,0.895476249,4,,high,0.790800364,Employed,3
13891,276,sales,,0.658356162,6,,medium,0.423452162,Employed,6
13892,159,product,,0.505453728,2,,low,0.327724052,Left,3
13893,188,IT,,0.627785979,3,,low,0.659010662,Employed,5
13894,243,sales,,0.698760512,5,,low,0.792005122,Employed,3
13895,256,,,0.65308068,3,,low,0.882624045,Employed,4
13896,173,information_technology,1,,2,,low,0.706270849,Employed,3
13897,177,support,1,0.983325343,4,,medium,0.857323435,Employed,3
13898,161,engineering,,,4,,medium,0.902189789,Employed,3
13899,216,sales,,0.718207987,5,,low,0.767245027,Employed,3
13900,222,engineering,1,0.756887849,3,,medium,0.967060529,Employed,6
13901,248,sales,,0.967128776,4,,low,0.832706315,Left,5
13902,215,IT,,0.559892803,5,,low,0.667195147,Employed,2
13903,126,sales,,0.331544911,2,,medium,0.741681786,Employed,3
13904,176,support,,0.471183857,5,,high,0.803974564,Employed,3
13905,238,management,,0.664868387,3,,medium,0.741759797,Employed,2
13906,263,sales,,0.637363493,4,,medium,0.677319835,Employed,4
13907,260,,,0.605851747,4,,low,0.90012761,Employed,2
13908,280,sales,,0.77219488,6,,low,0.340032142,Employed,3
13909,144,engineering,1,,3,,medium,0.440615076,Employed,3
13910,248,support,,0.776863608,4,,medium,0.911490228,Employed,2
13911,274,sales,,0.741130223,2,,high,0.208101595,Employed,10
13912,264,engineering,,,4,,high,0.973483111,Employed,3
13913,114,IT,,0.878239908,2,,low,0.68030529,Employed,4
13914,218,product,,0.906875611,5,,low,0.971465002,Left,6
13915,233,sales,,0.781238763,3,,high,0.632901423,Employed,2
13916,225,engineering,,0.545167142,3,,high,0.510235854,Employed,2
13917,165,sales,,0.445532277,5,,high,0.775549103,Employed,2
13918,208,IT,1,,4,,low,0.896951188,Employed,3
13919,139,engineering,1,,5,,medium,0.659329,Employed,3
13920,132,sales,,0.704367669,3,,medium,0.99507857,Employed,2
13921,158,sales,,0.534454656,2,,low,0.45960602,Left,3
13922,106,management,,0.492430762,6,,high,0.490508657,Employed,6
13923,221,engineering,,0.850030384,5,,low,0.796938065,Employed,5
13924,254,support,,0.887248267,5,,low,0.844078323,Left,6
13925,227,engineering,,0.778661677,5,,low,0.602952763,Employed,2
13926,224,engineering,,0.918178469,3,,low,0.738958415,Employed,3
13927,141,sales,1,0.642805704,4,,low,0.686120966,Employed,2
13928,202,IT,1,0.776164999,5,,low,0.774999281,Employed,3
13929,158,sales,,0.958121999,3,,low,0.878788154,Left,5
13930,245,IT,,0.964254005,4,,medium,0.894401842,Employed,4
13931,282,engineering,,0.795838462,6,,medium,0.176466096,Left,4
13932,152,support,,0.969410017,3,,medium,0.846800723,Employed,3
13933,208,management,1,0.983532168,5,,medium,0.670189991,Employed,8
13934,216,information_technology,,0.819017563,3,,high,0.308606269,Employed,3
13935,244,IT,1,0.748495476,5,,low,0.971416002,Employed,2
13936,221,marketing,,0.683309971,6,,medium,0.363079696,Employed,10
13937,233,support,,,4,,low,0.636956126,Employed,2
13938,159,sales,,0.513569851,4,,medium,0.896246604,Employed,2
13939,244,sales,,0.998352858,4,,medium,0.76441793,Employed,3
13940,176,sales,,0.752241701,5,,low,0.943919053,Employed,4
13941,240,support,,0.794647032,5,,low,0.859199474,Employed,2
13942,241,IT,,0.912471548,3,,low,0.622468318,Employed,3
13943,154,support,,,3,,high,0.638968725,Employed,3
13944,148,information_technology,1,0.464993658,2,,low,0.381575685,Left,3
13945,141,sales,,0.532008009,2,,medium,0.388824195,Left,3
13946,202,,,0.604397122,3,,high,0.970103601,Employed,2
13947,293,support,,0.899135599,6,,low,0.100284351,Left,4
13948,138,engineering,,0.505605887,2,,low,0.402821217,Left,3
13949,215,sales,1,0.474239068,2,,low,0.77022027,Employed,2
13950,196,engineering,,0.671603979,4,,low,0.958128243,Employed,2
13951,239,product,,0.912928293,5,,low,0.879214429,Left,5
13952,271,,,0.740580155,4,,medium,0.817934012,Employed,3
13953,188,support,,0.901858779,3,,low,0.423173861,Employed,5
13954,191,product,,,4,,medium,0.818640645,Employed,2
13955,189,IT,1,0.649832712,4,,medium,0.75223095,Employed,2
13956,172,IT,,0.666310218,4,,medium,0.761086747,Employed,3
13957,150,IT,,0.553408039,2,,medium,0.43834108,Left,3
13958,239,support,,0.561036465,5,,medium,0.509365992,Employed,3
13959,274,finance,,,4,,high,0.139594379,Employed,3
13960,274,support,,0.752972738,3,,medium,0.656468241,Employed,3
13961,266,finance,,0.451662962,2,,low,0.480419753,Employed,3
13962,308,procurement,,0.905343159,6,,low,0.094148436,Left,4
13963,227,engineering,1,0.774397174,3,,low,0.495985969,Employed,4
13964,282,,,0.988916223,6,,medium,0.052536321,Left,4
13965,226,product,,0.949892483,4,,medium,0.81113301,Left,5
13966,269,sales,,0.969890193,7,,medium,0.11045925,Left,4
13967,265,support,,0.562377919,5,,low,0.846249448,Employed,3
13968,113,engineering,,0.391834197,5,,medium,0.687378541,Employed,8
13969,147,sales,,0.422607278,2,,low,0.433643847,Left,3
13970,156,sales,,0.422110835,2,,medium,0.420535984,Left,3
13971,182,IT,,0.571572863,3,,medium,0.802108931,Employed,3
13972,222,sales,,0.739968064,4,,low,0.583702892,Employed,3
13973,98,engineering,,0.410029436,3,,low,0.367859293,Employed,3
13974,152,marketing,,0.656922328,3,,low,0.702101437,Employed,2
13975,155,,,0.434717622,2,,medium,0.481274941,Left,3
13976,127,finance,,0.617942317,4,,low,0.369737826,Employed,5
13977,194,information_technology,,0.843686565,3,,low,0.799937103,Employed,3
13978,275,,,0.780901871,5,,low,0.507378174,Employed,5
13979,120,sales,,0.421404307,3,,high,0.484330932,Employed,3
13980,224,sales,1,0.581295456,5,,medium,0.713104887,Employed,3
13981,143,support,1,0.661330119,6,,low,0.205268626,Employed,5
13982,142,sales,,0.625659204,4,,medium,0.573383171,Employed,4
13983,151,product,,0.531527923,3,,low,0.638966111,Employed,2
13984,273,,,0.842074268,4,,medium,0.739217364,Employed,4
13985,286,product,,0.495648969,3,,medium,0.687142059,Employed,6
13986,310,support,,0.929111395,7,,medium,0.147991675,Left,4
13987,176,engineering,,0.681613076,3,,low,0.84864972,Employed,2
13988,247,engineering,,0.889754383,3,,high,0.751535141,Employed,2
13989,300,marketing,,0.811329051,6,,medium,0.09569315,Left,4
13990,133,marketing,,0.498217993,2,,low,0.364650613,Left,3
13991,200,engineering,,0.785665455,5,,medium,0.667219387,Employed,3
13992,143,IT,,,2,,low,0.486754305,Left,3
13993,135,sales,,0.454637359,2,,low,0.320723191,Left,5
13994,266,support,1,0.803679738,4,,medium,0.920262298,Employed,3
13995,162,engineering,1,0.714147454,5,,medium,0.544542353,Employed,3
13996,260,finance,,0.450067363,4,,low,0.933908478,Employed,4
13997,142,IT,,0.615611806,3,,low,0.528197132,Employed,4
13998,240,engineering,,0.88611891,5,,low,0.766196922,Left,6
13999,153,product,,0.697788755,4,,low,0.657800667,Employed,3
14000,181,support,,0.586448976,4,,low,0.821383711,Employed,2
14001,149,marketing,,0.67042488,4,,low,0.514447838,Employed,3
14002,134,engineering,,0.784777245,4,,medium,0.593222869,Employed,6
14003,259,sales,,0.595187337,4,,low,0.599952935,Employed,3
14004,292,support,,0.876911899,6,,low,0.065055928,Left,4
14005,136,sales,,0.900848974,4,,medium,0.613122329,Employed,2
14006,123,engineering,1,0.759501078,5,,low,0.170511971,Employed,2
14007,224,sales,,0.49497591,5,,low,1,Employed,4
14008,177,IT,,0.755334577,4,,low,1,Employed,2
14009,160,sales,,0.804878732,3,,medium,0.852932129,Employed,3
14010,175,engineering,,0.890905126,4,,low,0.117082995,Employed,5
14011,167,support,,0.741526856,2,,medium,0.551114938,Employed,2
14012,234,sales,,0.444028001,4,,medium,0.570650548,Employed,2
14013,192,finance,,0.707925102,5,1,medium,0.920594897,Employed,3
14014,135,engineering,,0.883656437,5,,medium,0.918445205,Employed,3
14015,183,engineering,,0.701959291,4,,low,0.933842913,Employed,3
14016,169,marketing,,0.649421707,3,,low,1,Employed,2
14017,238,support,,0.807925106,3,,medium,1,Employed,2
14018,185,support,,1,4,,low,0.276662359,Employed,3
14019,258,IT,,0.640689958,5,,medium,1,Employed,2
14020,199,engineering,,0.653190346,3,,low,0.638030142,Employed,2
14021,132,sales,,,3,,low,0.899856224,Employed,2
14022,153,IT,,0.470225988,2,,high,0.323242502,Employed,3
14023,151,sales,,0.729031813,4,,medium,0.91255648,Employed,4
14024,269,engineering,,0.580678461,5,,medium,0.958076456,Employed,2
14025,155,IT,,0.512701714,2,,low,0.468872693,Left,3
14026,281,product,,0.53598277,4,,medium,0.680472257,Employed,4
14027,142,IT,,0.584380785,4,,medium,0.952789101,Employed,2
14028,225,finance,,0.695006033,3,,low,0.578151708,Employed,3
14029,246,sales,,0.887311262,5,,medium,0.78556506,Left,5
14030,235,IT,,0.57176246,5,,medium,0.805511924,Employed,2
14031,160,engineering,,0.742600381,4,,low,0.57095416,Employed,6
14032,137,sales,,0.529733456,4,,medium,0.954141662,Employed,6
14033,154,product,,0.898600552,3,,high,0.55589031,Employed,10
14034,136,engineering,,0.916152647,4,,low,0.757608301,Employed,3
14035,248,support,1,0.763483862,5,,low,0.909671977,Employed,8
14036,168,management,,,4,,low,0.563459298,Employed,2
14037,180,sales,,0.934890061,3,,medium,0.198713065,Employed,6
14038,154,support,1,0.742730684,4,,medium,0.216222326,Employed,6
14039,130,management,,0.988150034,5,,high,0.3206202,Employed,4
14040,141,marketing,1,0.667296419,6,,medium,0.600458667,Employed,3
14041,241,IT,,0.963207326,5,,medium,1,Employed,2
14042,148,engineering,,0.602698995,2,,medium,0.452933287,Left,3
14043,225,sales,,1,4,,medium,0.662481418,Employed,3
14044,156,support,1,0.485148333,6,,medium,0.316081159,Employed,2
14045,226,IT,1,0.626798447,4,,low,0.928208525,Employed,3
14046,140,sales,,0.54174567,2,,low,0.44416932,Left,3
14047,240,information_technology,,0.542378786,6,,low,0.155879636,Employed,6
14048,134,sales,,0.539468997,2,,low,0.491956481,Left,3
14049,100,product,1,0.458673512,3,,medium,0.364628318,Employed,8
14050,172,sales,,0.666262305,3,,low,0.779297136,Employed,3
14051,150,sales,,,3,1,low,0.537085354,Employed,2
14052,240,sales,,0.621815273,3,1,low,0.80885645,Employed,6
14053,167,management,,0.623407575,3,,low,0.930723791,Employed,3
14054,135,sales,,0.656015852,4,,high,0.811260773,Employed,2
